CD_PROCEDIMENTO,DS_PROCEDIMENTO,CD_GRUPO,GRUPO,Qtd_Atendimentos,Competencia,Ano,Mes
0207020027,RESSONANCIA MAGNETICA DE MEMBRO SUPERIOR (UNILATERAL),02,Procedimentos com finalidade diagnóstica,4115,2026-07-01,2026,7
0207020035,RESSONANCIA MAGNETICA DE TORAX,02,Procedimentos com finalidade diagnóstica,633,2026-07-01,2026,7
0207020060,RESSONANCIA MAGNETICA DA MAMA,02,Procedimentos com finalidade diagnóstica,259,2026-07-01,2026,7
0207030014,RESSONANCIA MAGNETICA DE ABDOMEN SUPERIOR,02,Procedimentos com finalidade diagnóstica,3793,2026-07-01,2026,7
0207030022,RESSONANCIA MAGNETICA DE BACIA / PELVE / ABDOMEN INFERIOR,02,Procedimentos com finalidade diagnóstica,8103,2026-07-01,2026,7
0207030030,RESSONANCIA MAGNETICA DE MEMBRO INFERIOR (UNILATERAL),02,Procedimentos com finalidade diagnóstica,8554,2026-07-01,2026,7
0207030049,RESSONANCIA MAGNETICA DE VIAS BILIARES/COLANGIORRESSONANCIA,02,Procedimentos com finalidade diagnóstica,717,2026-07-01,2026,7
0207030057,RESSONANCIA MAGNETICA MULTIPARAMETRICA DA PROSTATA,02,Procedimentos com finalidade diagnóstica,410,2026-07-01,2026,7
0208010017,CINTILOGRAFIA DE CORACAO C/ GALIO 67,02,Procedimentos com finalidade diagnóstica,17,2026-07-01,2026,7
0208010025,CINTILOGRAFIA DE MIOCARDIO P/ AVALIACAO DA PERFUSAO EM SITUACAO DE ESTRESSE (MINIMO 3 PROJECOES),02,Procedimentos com finalidade diagnóstica,4311,2026-07-01,2026,7
0208010033,CINTILOGRAFIA DE MIOCARDIO P/ AVALIACAO DA PERFUSAO EM SITUACAO DE REPOUSO (MINIMO 3 PROJECOES),02,Procedimentos com finalidade diagnóstica,4339,2026-07-01,2026,7
0208010041,CINTILOGRAFIA DE MIOCARDIO P/ LOCALIZACAO DE NECROSE (MINIMO 3 PROJECOES ),02,Procedimentos com finalidade diagnóstica,15,2026-07-01,2026,7
0208010050,CINTILOGRAFIA P/ AVALIACAO DE FLUXO SANGUINEO DE EXTREMIDADES,02,Procedimentos com finalidade diagnóstica,27,2026-07-01,2026,7
0208010068,CINTILOGRAFIA P/ QUANTIFICACAO DE SHUNT EXTRACARDIACO,02,Procedimentos com finalidade diagnóstica,0,2026-07-01,2026,7
0208010084,CINTILOGRAFIA SINCRONIZADA DE CAMARAS CARDIACAS EM SITUACAO DE REPOUSO (VENTRICULOGRAFIA),02,Procedimentos com finalidade diagnóstica,311,2026-07-01,2026,7
0208020039,CINTILOGRAFIA DE GLANDULAS SALIVARES C/ OU S/ ESTIMULO,02,Procedimentos com finalidade diagnóstica,11,2026-07-01,2026,7
0208020055,CINTILOGRAFIA P/ ESTUDO DE TRANSITO ESOFAGICO (LIQUIDO),02,Procedimentos com finalidade diagnóstica,5,2026-07-01,2026,7
0208020063,CINTILOGRAFIA P/ ESTUDO DE TRANSITO ESOFAGICO (SEMI-SOLIDO),02,Procedimentos com finalidade diagnóstica,1,2026-07-01,2026,7
0208020071,CINTILOGRAFIA P/ ESTUDO DE TRANSITO GASTRICO,02,Procedimentos com finalidade diagnóstica,25,2026-07-01,2026,7
0208020080,CINTILOGRAFIA P/ PESQUISA DE DIVERTICULOSE DE MECKEL,02,Procedimentos com finalidade diagnóstica,3,2026-07-01,2026,7
0208020098,CINTILOGRAFIA P/ PESQUISA DE HEMORRAGIA DIGESTIVA ATIVA,02,Procedimentos com finalidade diagnóstica,4,2026-07-01,2026,7
0208020101,CINTILOGRAFIA P/ PESQUISA DE HEMORRAGIA DIGESTIVA NAO ATIVA,02,Procedimentos com finalidade diagnóstica,11,2026-07-01,2026,7
0208020110,CINTILOGRAFIA P/ PESQUISA DE REFLUXO GASTRO-ESOFAGICO,02,Procedimentos com finalidade diagnóstica,18,2026-07-01,2026,7
0208030018,CINTILOGRAFIA DE PARATIREOIDES,02,Procedimentos com finalidade diagnóstica,123,2026-07-01,2026,7
0208030026,CINTILOGRAFIA DE TIREOIDE COM OU SEM CAPTACAO,02,Procedimentos com finalidade diagnóstica,215,2026-07-01,2026,7
0208030042,CINTILOGRAFIA P/ PESQUISA DO CORPO INTEIRO,02,Procedimentos com finalidade diagnóstica,157,2026-07-01,2026,7
0208040030,CINTILOGRAFIA DE TESTICULO E BOLSA ESCROTAL,02,Procedimentos com finalidade diagnóstica,1,2026-07-01,2026,7
0208040056,CINTILOGRAFIA RENAL/RENOGRAMA (QUALITATIVA E/OU QUANTITATIVA),02,Procedimentos com finalidade diagnóstica,489,2026-07-01,2026,7
0208040064,CISTOCINTILOGRAFIA DIRETA,02,Procedimentos com finalidade diagnóstica,3,2026-07-01,2026,7
0208040072,CISTOCINTILOGRAFIA INDIRETA,02,Procedimentos com finalidade diagnóstica,1,2026-07-01,2026,7
0208040080,DETERMINACAO DE FILTRACAO GLOMERULAR,02,Procedimentos com finalidade diagnóstica,7,2026-07-01,2026,7
0208040099,DETERMINACAO DE FLUXO PLASMATICO RENAL,02,Procedimentos com finalidade diagnóstica,4,2026-07-01,2026,7
0208040102,ESTUDO RENAL DINAMICO C/ OU S/ DIURETICO,02,Procedimentos com finalidade diagnóstica,251,2026-07-01,2026,7
0208050019,CINTILOGRAFIA DE ARTICULACOES E/OU EXTREMIDADES E/OU OSSO,02,Procedimentos com finalidade diagnóstica,2,2026-07-01,2026,7
0208050035,CINTILOGRAFIA DE OSSOS COM OU SEM FLUXO SANGUINEO (CORPO INTEIRO),02,Procedimentos com finalidade diagnóstica,4004,2026-07-01,2026,7
0208050043,CINTILOGRAFIA DE SEGMENTO OSSEO C/ GALIO 67,02,Procedimentos com finalidade diagnóstica,5,2026-07-01,2026,7
0208060014,CINTILOGRAFIA DE PERFUSAO CEREBRAL C/ TALIO (SPCTO),02,Procedimentos com finalidade diagnóstica,22,2026-07-01,2026,7
0208060022,CISTERNOCINTILOGRAFIA (INCLUINDO PESQUISA E/OU AVALIACAO DO TRANSITO LIQUORICO),02,Procedimentos com finalidade diagnóstica,1,2026-07-01,2026,7
0208070028,CINTILOGRAFIA DE PULMAO P/ PESQUISA DE ASPIRACAO,02,Procedimentos com finalidade diagnóstica,5,2026-07-01,2026,7
0208070036,CINTILOGRAFIA DE PULMAO POR INALACAO (MINIMO 2 PROJECOES),02,Procedimentos com finalidade diagnóstica,46,2026-07-01,2026,7
0208070044,CINTILOGRAFIA DE PULMAO POR PERFUSAO (MINIMO 4 PROJECOES),02,Procedimentos com finalidade diagnóstica,91,2026-07-01,2026,7
0208080040,LINFOCINTILOGRAFIA,02,Procedimentos com finalidade diagnóstica,160,2026-07-01,2026,7
0208090010,CINTILOGRAFIA DE CORPO INTEIRO C/ GALIO 67 P/ PESQUISA DE NEOPLASIAS,02,Procedimentos com finalidade diagnóstica,37,2026-07-01,2026,7
0208090029,CINTILOGRAFIA DE GLANDULA LACRIMAL (DACRIOCINTILOGRAFIA),02,Procedimentos com finalidade diagnóstica,5,2026-07-01,2026,7
0208090037,CINTILOGRAFIA DE MAMA (BILATERAL),02,Procedimentos com finalidade diagnóstica,29,2026-07-01,2026,7
0209010010,COLANGIOPANCREATOGRAFIA RETROGRADA (VIA ENDOSCOPICA),02,Procedimentos com finalidade diagnóstica,144,2026-07-01,2026,7
0209010029,COLONOSCOPIA (COLOSCOPIA),02,Procedimentos com finalidade diagnóstica,16528,2026-07-01,2026,7
0209010037,ESOFAGOGASTRODUODENOSCOPIA,02,Procedimentos com finalidade diagnóstica,35841,2026-07-01,2026,7
0209010053,RETOSSIGMOIDOSCOPIA,02,Procedimentos com finalidade diagnóstica,516,2026-07-01,2026,7
0209010061,VIDEOLAPAROSCOPIA,02,Procedimentos com finalidade diagnóstica,3,2026-07-01,2026,7
0209020016,CISTOSCOPIA E/OU URETEROSCOPIA E/OU URETROSCOPIA,02,Procedimentos com finalidade diagnóstica,841,2026-07-01,2026,7
0209030011,HISTEROSCOPIA CIRURGICA,02,Procedimentos com finalidade diagnóstica,135,2026-07-01,2026,7
0209040017,BRONCOSCOPIA (BRONCOFIBROSCOPIA),02,Procedimentos com finalidade diagnóstica,564,2026-07-01,2026,7
0209040025,LARINGOSCOPIA,02,Procedimentos com finalidade diagnóstica,8224,2026-07-01,2026,7
0209040033,TRAQUEOSCOPIA,02,Procedimentos com finalidade diagnóstica,310,2026-07-01,2026,7
0209040041,VIDEOLARINGOSCOPIA,02,Procedimentos com finalidade diagnóstica,11180,2026-07-01,2026,7
0210010029,ANGIOGRAFIA DE ARCO AORTICO,02,Procedimentos com finalidade diagnóstica,100,2026-07-01,2026,7
0210010037,ANGIOGRAFIA DE ARCO AORTICO E TRONCOS SUPRA-AORTICOS,02,Procedimentos com finalidade diagnóstica,50,2026-07-01,2026,7
0210010045,AORTOGRAFIA ABDOMINAL,02,Procedimentos com finalidade diagnóstica,70,2026-07-01,2026,7
0210010053,AORTOGRAFIA TORACICA,02,Procedimentos com finalidade diagnóstica,16,2026-07-01,2026,7
0210010061,ARTERIOGRAFIA CERVICO-TORACICA,02,Procedimentos com finalidade diagnóstica,41,2026-07-01,2026,7
0210010070,ARTERIOGRAFIA DE MEMBRO,02,Procedimentos com finalidade diagnóstica,91,2026-07-01,2026,7
0210010088,ARTERIOGRAFIA DIGITAL (POR VIA VENOSA),02,Procedimentos com finalidade diagnóstica,8,2026-07-01,2026,7
0210010096,ARTERIOGRAFIA P/ INVESTIGACAO DE DOENCA ARTERIOSCLEROTICA AORTO-ILIACA E DISTAL,02,Procedimentos com finalidade diagnóstica,70,2026-07-01,2026,7
0210010100,ARTERIOGRAFIA P/ INVESTIGACAO DE HEMORRAGIA CEREBRAL,02,Procedimentos com finalidade diagnóstica,91,2026-07-01,2026,7
0210010118,ARTERIOGRAFIA P/ INVESTIGACAO DE ISQUEMIA CEREBRAL,02,Procedimentos com finalidade diagnóstica,26,2026-07-01,2026,7
0210010126,ARTERIOGRAFIA PELVICA,02,Procedimentos com finalidade diagnóstica,12,2026-07-01,2026,7
0210010134,ARTERIOGRAFIA SELETIVA DE CAROTIDA,02,Procedimentos com finalidade diagnóstica,190,2026-07-01,2026,7
0210010142,ARTERIOGRAFIA SELETIVA POR CATETER (POR VASO),02,Procedimentos com finalidade diagnóstica,230,2026-07-01,2026,7
0210010150,ARTERIOGRAFIA SELETIVA VERTEBRAL,02,Procedimentos com finalidade diagnóstica,60,2026-07-01,2026,7
0210010169,ESPLENOPORTOGRAFIA,02,Procedimentos com finalidade diagnóstica,2,2026-07-01,2026,7
0210010177,FLEBOGRAFIA DE MEMBRO,02,Procedimentos com finalidade diagnóstica,38,2026-07-01,2026,7
0210010185,FLEBOGRAFIA DE CAVA INFERIOR E/OU SUPERIOR,02,Procedimentos com finalidade diagnóstica,37,2026-07-01,2026,7
0210010207,PORTOGRAFIA TRANS-HEPATICA,02,Procedimentos com finalidade diagnóstica,4,2026-07-01,2026,7
0210020016,COLANGIOGRAFIA TRANSCUTANEA,02,Procedimentos com finalidade diagnóstica,16,2026-07-01,2026,7
0211010014,CAPILAROSCOPIA,02,Procedimentos com finalidade diagnóstica,36,2026-07-01,2026,7
0211010030,OSCILOMETRIA DE IMPULSO,02,Procedimentos com finalidade diagnóstica,2,2026-07-01,2026,7
0211010049,PLETISMOGRAFIA (POR LATERALIDADE / TERRITORIO),02,Procedimentos com finalidade diagnóstica,91,2026-07-01,2026,7
0211020010,CATETERISMO CARDIACO,02,Procedimentos com finalidade diagnóstica,3721,2026-07-01,2026,7
0211020028,CATETERISMO CARDIACO EM PEDIATRIA,02,Procedimentos com finalidade diagnóstica,3,2026-07-01,2026,7
0211020036,ELETROCARDIOGRAMA,02,Procedimentos com finalidade diagnóstica,1199442,2026-07-01,2026,7
0211020044,MONITORAMENTO PELO SISTEMA HOLTER 24 HS (3 CANAIS),02,Procedimentos com finalidade diagnóstica,21518,2026-07-01,2026,7
0211020052,MONITORIZACAO AMBULATORIAL DE PRESSAO ARTERIAL (M.A.P.A),02,Procedimentos com finalidade diagnóstica,17091,2026-07-01,2026,7
0211020060,TESTE DE ESFORCO / TESTE ERGOMETRICO,02,Procedimentos com finalidade diagnóstica,19310,2026-07-01,2026,7
0211020087,REALIZACAO ELETROCARDIOGRAMA EM SERVICO DE ATENDIMENTO MOVEL DE URGENCIA,02,Procedimentos com finalidade diagnóstica,19,2026-07-01,2026,7
0211030015,AVALIACAO CINEMATICA E DE PARAMETROS LINEARES,02,Procedimentos com finalidade diagnóstica,515,2026-07-01,2026,7
0211030023,"AVALIACAO CINETICA, CINEMATICA E DE PARAMETROS LINEARES",02,Procedimentos com finalidade diagnóstica,1318,2026-07-01,2026,7
0211030031,AVALIACAO DE EQUILIBRIO ESTATICO EM PLACA DE FORCA,02,Procedimentos com finalidade diagnóstica,134,2026-07-01,2026,7
0211030040,AVALIACAO DE FUNCAO E MECANICA RESPIRATORIA,02,Procedimentos com finalidade diagnóstica,1519,2026-07-01,2026,7
0211030058,AVALIACAO DE FUNCAO E MECANICA RESPIRATORIA COM TRANSDUTORES MICROPROCESSADOS,02,Procedimentos com finalidade diagnóstica,29,2026-07-01,2026,7
0211030066,AVALIACAO DE MOVIMENTO (POR IMAGEM),02,Procedimentos com finalidade diagnóstica,128,2026-07-01,2026,7
0211030074,AVALIACAO FUNCIONAL MUSCULAR,02,Procedimentos com finalidade diagnóstica,1275,2026-07-01,2026,7
0211030082,ELETRODIAGNOSTICO CINETICO FUNCIONAL,02,Procedimentos com finalidade diagnóstica,34,2026-07-01,2026,7
0211030090,"ELETROMIOGRAFIA DINAMICA, AVALIACAO CINETICA, CINEMATICA E DE PARAMETROS LINEARES",02,Procedimentos com finalidade diagnóstica,11,2026-07-01,2026,7
0211040010,AMNIOSCOPIA,02,Procedimentos com finalidade diagnóstica,1540,2026-07-01,2026,7
0211040029,COLPOSCOPIA,02,Procedimentos com finalidade diagnóstica,4466,2026-07-01,2026,7
0211040037,EXAME MICROBIOLOGICO A FRESCO DO CONTEUDO CERVICO-VAGINAL,02,Procedimentos com finalidade diagnóstica,281,2026-07-01,2026,7
0211040045,HISTEROSCOPIA (DIAGNOSTICA),02,Procedimentos com finalidade diagnóstica,1804,2026-07-01,2026,7
0211040061,TOCOCARDIOGRAFIA ANTE-PARTO,02,Procedimentos com finalidade diagnóstica,40230,2026-07-01,2026,7
0211050024,ELETROENCEFALOGRAFIA EM VIGILIA C/ OU S/ FOTO-ESTIMULO,02,Procedimentos com finalidade diagnóstica,1576,2026-07-01,2026,7
0211050032,ELETROENCEFALOGRAMA EM SONO INDUZIDO C/ OU S/ MEDICAMENTO (EEG),02,Procedimentos com finalidade diagnóstica,1122,2026-07-01,2026,7
0211050040,ELETROENCEFALOGRAMA EM VIGILIA E SONO ESPONTANEO C/ OU S/ FOTOESTIMULO (EEG),02,Procedimentos com finalidade diagnóstica,4544,2026-07-01,2026,7
0211050059,ELETROENCEFALOGRAMA QUANTITATIVO C/ MAPEAMENTO (EEG),02,Procedimentos com finalidade diagnóstica,680,2026-07-01,2026,7
0211050075,ELETROMIOGRAMA C/ ESTUDO DE FIBRA UNICA,02,Procedimentos com finalidade diagnóstica,1,2026-07-01,2026,7
0211050083,ELETRONEUROMIOGRAMA (ENMG),02,Procedimentos com finalidade diagnóstica,15377,2026-07-01,2026,7
0211050105,POLISSONOGRAFIA,02,Procedimentos com finalidade diagnóstica,1061,2026-07-01,2026,7
0211050113,POTENCIAL EVOCADO AUDITIVO,02,Procedimentos com finalidade diagnóstica,269,2026-07-01,2026,7
0211050121,POTENCIAL EVOCADO VISUAL / OCCIPTO,02,Procedimentos com finalidade diagnóstica,21,2026-07-01,2026,7
0211060011,BIOMETRIA ULTRASSONICA (MONOCULAR),02,Procedimentos com finalidade diagnóstica,39848,2026-07-01,2026,7
0211060020,BIOMICROSCOPIA DE FUNDO DE OLHO,02,Procedimentos com finalidade diagnóstica,234104,2026-07-01,2026,7
0211060038,CAMPIMETRIA COMPUTADORIZADA OU MANUAL COM GRAFICO,02,Procedimentos com finalidade diagnóstica,29738,2026-07-01,2026,7
0211060054,CERATOMETRIA,02,Procedimentos com finalidade diagnóstica,81820,2026-07-01,2026,7
0211060062,CURVA DIARIA DE PRESSAO OCULAR CDPO (MINIMO 3 MEDIDAS),02,Procedimentos com finalidade diagnóstica,1610,2026-07-01,2026,7
0211060070,ELETRO-OCULOGRAFIA,02,Procedimentos com finalidade diagnóstica,1,2026-07-01,2026,7
0211060089,ELETRORETINOGRAFIA,02,Procedimentos com finalidade diagnóstica,68,2026-07-01,2026,7
0211060097,ESTESIOMETRIA,02,Procedimentos com finalidade diagnóstica,41,2026-07-01,2026,7
0211060100,FUNDOSCOPIA,02,Procedimentos com finalidade diagnóstica,102070,2026-07-01,2026,7
0211060119,GONIOSCOPIA,02,Procedimentos com finalidade diagnóstica,19889,2026-07-01,2026,7
0211060127,MAPEAMENTO DE RETINA,02,Procedimentos com finalidade diagnóstica,200746,2026-07-01,2026,7
0211060135,MEDIDA DE OFUSCAMENTO E CONTRASTE,02,Procedimentos com finalidade diagnóstica,45,2026-07-01,2026,7
0211060143,MICROSCOPIA ESPECULAR DE CORNEA,02,Procedimentos com finalidade diagnóstica,23341,2026-07-01,2026,7
0211060151,POTENCIAL DE ACUIDADE VISUAL,02,Procedimentos com finalidade diagnóstica,110758,2026-07-01,2026,7
0211060160,POTENCIAL VISUAL EVOCADO,02,Procedimentos com finalidade diagnóstica,7,2026-07-01,2026,7
0211060178,RETINOGRAFIA COLORIDA BINOCULAR,02,Procedimentos com finalidade diagnóstica,33091,2026-07-01,2026,7
0211060186,RETINOGRAFIA FLUORESCENTE BINOCULAR,02,Procedimentos com finalidade diagnóstica,8176,2026-07-01,2026,7
0211060208,TESTE DE PROVOCACAO DE GLAUCOMA,02,Procedimentos com finalidade diagnóstica,15,2026-07-01,2026,7
0211060216,TESTE DE SCHIRMER,02,Procedimentos com finalidade diagnóstica,1293,2026-07-01,2026,7
0211060224,TESTE DE VISAO DE CORES,02,Procedimentos com finalidade diagnóstica,16944,2026-07-01,2026,7
0211060232,TESTE ORTOPTICO,02,Procedimentos com finalidade diagnóstica,17420,2026-07-01,2026,7
0211060240,TESTE P/ ADAPTACAO DE LENTE DE CONTATO,02,Procedimentos com finalidade diagnóstica,615,2026-07-01,2026,7
0211060259,TONOMETRIA,02,Procedimentos com finalidade diagnóstica,242315,2026-07-01,2026,7
0211060267,TOPOGRAFIA COMPUTADORIZADA DE CORNEA,02,Procedimentos com finalidade diagnóstica,23760,2026-07-01,2026,7
0211060275,TRIAGEM OFTALMOLOGICA,02,Procedimentos com finalidade diagnóstica,1993,2026-07-01,2026,7
0211060283,TOMOGRAFIA DE COERENCIA OPTICA,02,Procedimentos com finalidade diagnóstica,15089,2026-07-01,2026,7
0211070017,ANALISE ACUSTICA DA VOZ POR MEIO DE LABORATORIO DE VOZ,02,Procedimentos com finalidade diagnóstica,220,2026-07-01,2026,7
0211070025,AUDIOMETRIA DE REFORCO VISUAL (VIA AEREA / OSSEA),02,Procedimentos com finalidade diagnóstica,1134,2026-07-01,2026,7
0211070033,AUDIOMETRIA EM CAMPO LIVRE,02,Procedimentos com finalidade diagnóstica,4714,2026-07-01,2026,7
0211070041,AUDIOMETRIA TONAL LIMIAR (VIA AEREA / OSSEA),02,Procedimentos com finalidade diagnóstica,21554,2026-07-01,2026,7
0211070050,AVALIACAO AUDITIVA COMPORTAMENTAL,02,Procedimentos com finalidade diagnóstica,2076,2026-07-01,2026,7
0211070068,AVALIACAO DE LINGUAGEM ESCRITA / LEITURA,02,Procedimentos com finalidade diagnóstica,842,2026-07-01,2026,7
0211070076,AVALIACAO DE LINGUAGEM ORAL,02,Procedimentos com finalidade diagnóstica,7337,2026-07-01,2026,7
0211070084,AVALIACAO MIOFUNCIONAL DE SISTEMA ESTOMATOGNATICO,02,Procedimentos com finalidade diagnóstica,5309,2026-07-01,2026,7
0211070092,AVALIACAO P/ DIAGNOSTICO DE DEFICIENCIA AUDITIVA,02,Procedimentos com finalidade diagnóstica,2872,2026-07-01,2026,7
0211070106,AVALIACAO P/ DIAGNOSTICO DIFERENCIAL DE DEFICIENCIA AUDITIVA,02,Procedimentos com finalidade diagnóstica,357,2026-07-01,2026,7
0211070114,AVALIACAO VOCAL,02,Procedimentos com finalidade diagnóstica,3343,2026-07-01,2026,7
0211070122,ELETROCOCLEOGRAFIA,02,Procedimentos com finalidade diagnóstica,0,2026-07-01,2026,7
0211070149,EMISSOES OTOACUSTICAS EVOCADAS PARA TRIAGEM AUDITIVA (TESTE DA ORELHINHA),02,Procedimentos com finalidade diagnóstica,4784,2026-07-01,2026,7
0211070157,ESTUDO DE EMISSOES OTOACUSTICAS EVOCADAS TRANSITORIAS E PRODUTOS DE DISTORCAO (EOA),02,Procedimentos com finalidade diagnóstica,1524,2026-07-01,2026,7
0211070165,ESTUDO TOPODIAGNOSTICO DA PARALISIA FACIAL,02,Procedimentos com finalidade diagnóstica,921,2026-07-01,2026,7
0211070173,EXAME DE ORGANIZACAO PERCEPTIVA,02,Procedimentos com finalidade diagnóstica,1934,2026-07-01,2026,7
0211070181,EXAME NEUROPSICOMOTOR EVOLUTIVO,02,Procedimentos com finalidade diagnóstica,1378,2026-07-01,2026,7
0211070203,IMITANCIOMETRIA,02,Procedimentos com finalidade diagnóstica,15954,2026-07-01,2026,7
0211070211,LOGOAUDIOMETRIA (LDV-IRF-LRF),02,Procedimentos com finalidade diagnóstica,18663,2026-07-01,2026,7
0211070220,OLFATOMETRIA,02,Procedimentos com finalidade diagnóstica,145,2026-07-01,2026,7
0211070246,PESQUISA DE GANHO DE INSERCAO,02,Procedimentos com finalidade diagnóstica,3057,2026-07-01,2026,7
0211070254,PESQUISA DE PARES CRANIANOS,02,Procedimentos com finalidade diagnóstica,2314,2026-07-01,2026,7
0211070262,POTENCIAL EVOCADO AUDITIVO DE CURTA MEDIA E LONGA LATENCIA,02,Procedimentos com finalidade diagnóstica,798,2026-07-01,2026,7
0211070270,POTENCIAL EVOCADO AUDITIVO PARA TRIAGEM AUDITIVA (TESTE DA ORELHINHA),02,Procedimentos com finalidade diagnóstica,553,2026-07-01,2026,7
0211070289,PROVA DE FUNCAO TUBARIA,02,Procedimentos com finalidade diagnóstica,9,2026-07-01,2026,7
0211070297,REAVALIACAO DIAGNOSTICA DE DEFICIENCIA AUDITIVA EM PACIENTE MAIOR DE 3 ANOS,02,Procedimentos com finalidade diagnóstica,1032,2026-07-01,2026,7
0211070300,REAVALIACAO DIAGNOSTICA DE DEFICIENCIA AUDITIVA EM PACIENTE MENOR DE 3 ANOS,02,Procedimentos com finalidade diagnóstica,39,2026-07-01,2026,7
0211070319,SELECAO E VERIFICACAO DE BENEFICIO DO AASI,02,Procedimentos com finalidade diagnóstica,3323,2026-07-01,2026,7
0211070327,TESTES ACUMETRICOS (DIAPASAO),02,Procedimentos com finalidade diagnóstica,1288,2026-07-01,2026,7
0211070335,TESTES AUDITIVOS SUPRALIMINARES,02,Procedimentos com finalidade diagnóstica,160,2026-07-01,2026,7
0211070343,TESTES DE PROCESSAMENTO AUDITIVO,02,Procedimentos com finalidade diagnóstica,588,2026-07-01,2026,7
0211070351,TESTES VESTIBULARES / OTONEUROLOGICOS,02,Procedimentos com finalidade diagnóstica,903,2026-07-01,2026,7
0211070360,TRIAGEM AUDITIVA DE ESCOLARES,02,Procedimentos com finalidade diagnóstica,8,2026-07-01,2026,7
0211070378,AVALIACAO E SELECAO PRE-CIRURGICA PARA IMPLANTE COCLEAR,02,Procedimentos com finalidade diagnóstica,33,2026-07-01,2026,7
0211070386,MAPEAMENTO E BALANCEAMENTO DOS ELETRODOS,02,Procedimentos com finalidade diagnóstica,205,2026-07-01,2026,7
0211070394,POTENCIAL EVOCADO ELETRICAMENTE NO SISTEMA AUDITIVO,02,Procedimentos com finalidade diagnóstica,37,2026-07-01,2026,7
0211070408,REFLEXO ESTAPEDIANO ELICIADO ELETRICAMENTE,02,Procedimentos com finalidade diagnóstica,33,2026-07-01,2026,7
0211070416,AVALIACAO E SELECAO PRE-CIRURGICA PARA PROTESE AUDITIVA ANCORADA NO OSSO,02,Procedimentos com finalidade diagnóstica,0,2026-07-01,2026,7
0211070424,EMISSOES OTOACUSTICAS EVOCADAS PARA TRIAGEM AUDITIVA (TESTE DA ORELHINHA/RETESTE),02,Procedimentos com finalidade diagnóstica,222,2026-07-01,2026,7
0211070432,POTENCIAL EVOCADO AUDITIVO P/ TRIAGEM AUDITIVA (TESTE DA ORELHINHA/RETESTE),02,Procedimentos com finalidade diagnóstica,62,2026-07-01,2026,7
0211080012,ESPIROGRAFIA C/ DETERMINACAO DO VOLUME RESIDUAL,02,Procedimentos com finalidade diagnóstica,431,2026-07-01,2026,7
0211080020,GASOMETRIA,02,Procedimentos com finalidade diagnóstica,508,2026-07-01,2026,7
0211080047,GASOMETRIA (APOS OXIGENIO A 100 DURANTE A DIFUSAO ALVEOLO-CAPILAR),02,Procedimentos com finalidade diagnóstica,4,2026-07-01,2026,7
0211080055,ESPIROMETRIA OU PROVA DE FUNCAO PULMONAR COMPLETA COM BRONCODILATADOR,02,Procedimentos com finalidade diagnóstica,13817,2026-07-01,2026,7
0211080063,PROVA DE FUNCAO PULMONAR SIMPLES,02,Procedimentos com finalidade diagnóstica,1964,2026-07-01,2026,7
0211080071,PROVA FARMACODINAMICA,02,Procedimentos com finalidade diagnóstica,279,2026-07-01,2026,7
0211080080,TESTE DA CAMINHADA DE 6 MINUTOS,02,Procedimentos com finalidade diagnóstica,188,2026-07-01,2026,7
0211090018,AVALIACAO URODINAMICA COMPLETA,02,Procedimentos com finalidade diagnóstica,2648,2026-07-01,2026,7
